kappa,omega,psi,delta_x,delta_y,R,logit_R
19.141309003633452,1122.8704205206384,0.5235987755982988,0.025,0.014433756729740644,1.685783246111575e-05,-10.990678316705848
19.14197568918964,1122.9486403046103,0.5235987755982988,0.025,0.014433756729740644,1.6852155934266266e-05,-10.991015108431553
19.142642374745826,1123.0268628129045,0.5235987755982988,0.025,0.014433756729740644,1.6846481946568717e-05,-10.991351862894785
19.14330906030201,1123.1050880455205,0.5235987755982988,0.025,0.014433756729740644,1.6840810496572015e-05,-10.991688580105844
19.143975745858196,1123.1833160024592,0.5235987755982988,0.025,0.014433756729740644,1.6835141582825922e-05,-10.992025260075035
19.14464243141438,1123.2615466837194,0.5235987755982988,0.025,0.014433756729740644,1.682947520388143e-05,-10.992361902812647
19.145309116970566,1123.3397800893022,0.5235987755982988,0.025,0.014433756729740644,1.6823811358290396e-05,-10.992698508328969
19.14597580252675,1123.4180162192067,0.5235987755982988,0.025,0.014433756729740644,1.6818150044605755e-05,-10.99303507663429
19.146642488082936,1123.4962550734338,0.5235987755982988,0.025,0.014433756729740644,1.6812491261381453e-05,-10.993371607738892
19.14730917363912,1123.5744966519826,0.5235987755982988,0.025,0.014433756729740644,1.6806835007172477e-05,-10.993708101653045
19.147975859195306,1123.6527409548542,0.5235987755982988,0.025,0.014433756729740644,1.6801181280534756e-05,-10.99404455838703
19.148642544751493,1123.7309879820475,0.5235987755982988,0.025,0.014433756729740644,1.6795530080025295e-05,-10.99438097795111
19.149309230307676,1123.809237733563,0.5235987755982988,0.025,0.014433756729740644,1.678988140420213e-05,-10.99471736035555
19.149975915863862,1123.8874902094008,0.5235987755982988,0.025,0.014433756729740644,1.678423525162423e-05,-10.995053705610609
19.150642601420046,1123.9657454095602,0.5235987755982988,0.025,0.014433756729740644,1.6778591620851685e-05,-10.995390013726542
19.151309286976232,1124.0440033340424,0.5235987755982988,0.025,0.014433756729740644,1.6772950510445473e-05,-10.995726284713601
19.151975972532416,1124.1222639828463,0.5235987755982988,0.025,0.014433756729740644,1.676731191896766e-05,-10.996062518582034
19.152642658088602,1124.2005273559728,0.5235987755982988,0.025,0.014433756729740644,1.67616758449813e-05,-10.996398715342082
19.15330934364479,1124.2787934534213,0.5235987755982988,0.025,0.014433756729740644,1.6756042287050452e-05,-10.996734875003982
19.153976029200972,1124.3570622751915,0.5235987755982988,0.025,0.014433756729740644,1.6750411243740217e-05,-10.99707099757797
19.15464271475716,1124.4353338212845,0.5235987755982988,0.025,0.014433756729740644,1.6744782713616635e-05,-10.997407083074274
19.155309400313342,1124.513608091699,0.5235987755982988,0.025,0.014433756729740644,1.673915669524683e-05,-10.997743131503121
19.15597608586953,1124.5918850864362,0.5235987755982988,0.025,0.014433756729740644,1.6733533187198844e-05,-10.99807914287473
19.156642771425712,1124.6701648054952,0.5235987755982988,0.025,0.014433756729740644,1.6727912188041815e-05,-10.998415117199318
19.1573094569819,1124.7484472488766,0.5235987755982988,0.025,0.014433756729740644,1.6722293696345798e-05,-10.998751054487101
19.157976142538082,1124.82673241658,0.5235987755982988,0.025,0.014433756729740644,1.6716677710681923e-05,-10.999086954748282
19.15864282809427,1124.9050203086056,0.5235987755982988,0.025,0.014433756729740644,1.671106422962226e-05,-10.99942281799307
19.159309513650456,1124.9833109249535,0.5235987755982988,0.025,0.014433756729740644,1.6705453251739946e-05,-10.999758644231662
19.15997619920664,1125.0616042656231,0.5235987755982988,0.025,0.014433756729740644,1.669984477560908e-05,-11.000094433474251
19.160642884762826,1125.1399003306153,0.5235987755982988,0.025,0.014433756729740644,1.6694238799804705e-05,-11.000430185731032
